9.2,-1.79E-48,7.66E-80,-4.23E-48,-1.74E-18,-1.63E-65,4.70E-68,-1.29E-23
9.25,-4.83E-49,-9.37E-80,-4.46E-48,1.87E-17,8.58E-66,3.25E-68,-2.41E-23
9.3,2.37E-48,-3.29E-79,-2.49E-49,1.33E-17,5.29E-65,-2.85E-68,-2.13E-24
9.35,5.16E-48,-4.37E-79,7.32E-48,-1.44E-17,3.17E-65,-1.16E-67,3.78E-23
9.4,5.01E-48,-1.75E-79,1.30E-47,-2.23E-17,-1.16E-64,-1.64E-67,4.04E-23
9.45,-3.29E-49,5.33E-79,1.04E-47,1.43E-17,-2.06E-64,-8.76E-68,-2.25E-23
9.5,-9.74E-48,1.35E-78,-3.35E-48,5.21E-17,1.38E-64,1.47E-67,-8.76E-23
9.55,-1.70E-47,1.49E-78,-2.39E-47,2.29E-17,7.73E-64,4.44E-67,-4.84E-23
9.6,-1.28E-47,1.53E-79,-3.98E-47,-6.15E-17,4.20E-64,5.53E-67,9.45E-23
9.65,8.12E-48,-2.65E-78,-3.31E-47,-9.10E-17,-1.90E-63,1.95E-67,1.69E-22
9.7,3.78E-47,-5.28E-78,1.56E-47,5.25E-18,-3.45E-63,-6.82E-67,1.16E-23
9.75,5.22E-47,-4.71E-78,1.02E-46,1.24E-16,1.73E-63,-1.65E-66,-2.57E-22
9.8,2.38E-47,1.52E-78,1.61E-46,7.77E-17,1.23E-62,-1.79E-66,-2.64E-22
9.85,-5.07E-47,1.21E-77,7.27E-47,-1.34E-16,9.06E-63,-2.35E-67,1.52E-22
9.9,-1.29E-46,1.96E-77,-2.03E-46,-2.36E-16,-2.52E-62,2.94E-66,5.58E-22
9.95,-1.35E-46,1.31E-77,-4.59E-46,1.28E-17,-5.50E-62,5.94E-66,2.93E-22
10,-1.77E-47,-1.39E-77,-3.20E-46,4.22E-16,9.90E-63,5.53E-66,-5.87E-22
10.05,1.91E-46,-5.15E-77,3.07E-46,4.58E-16,1.68E-61,-8.78E-67,-1.01E-21
10.1,3.73E-46,-6.90E-77,8.49E-46,-1.15E-16,1.61E-61,-1.20E-65,-4.60E-23
10.15,3.69E-46,-2.83E-77,5.81E-46,-7.79E-16,-2.94E-61,-2.07E-65,1.49E-21
10.2,3.73E-47,8.16E-77,-2.18E-46,-7.16E-16,-7.86E-61,-1.60E-65,1.47E-21
10.25,-6.61E-46,2.07E-76,-2.91E-46,1.86E-16,-5.48E-62,9.22E-66,-8.90E-22
10.3,-1.43E-45,2.26E-76,3.22E-46,9.95E-16,2.14E-60,4.70E-65,-3.04E-21
10.35,-1.38E-45,1.83E-77,-1.10E-45,7.13E-16,2.56E-60,6.99E-65,-1.48E-21
10.4,5.37E-46,-4.04E-76,-5.60E-45,-4.45E-16,-3.08E-60,4.17E-65,3.16E-21
10.45,3.92E-45,-7.84E-76,-5.83E-45,-1.10E-15,-1.06E-59,-5.33E-65,5.11E-21
10.5,5.44E-45,-6.72E-76,8.68E-45,-3.02E-16,-3.43E-60,-1.76E-64,2.80E-23
10.55,8.32E-46,2.73E-76,2.93E-44,1.17E-15,2.52E-59,-2.27E-64,-7.49E-21
10.6,-8.73E-45,1.80E-75,1.93E-44,1.52E-15,3.78E-59,-9.03E-65,-6.88E-21
10.65,-1.31E-44,2.81E-75,-4.24E-44,2.71E-17,-2.61E-59,2.55E-64,4.66E-21
10.7,-2.37E-45,1.71E-75,-9.34E-44,-1.90E-15,-1.32E-58,6.38E-64,1.42E-20
10.75,1.53E-44,-2.27E-75,-1.98E-44,-2.20E-15,-7.81E-59,7.03E-64,6.11E-21
10.8,1.51E-44,-7.47E-75,1.61E-43,-4.92E-16,2.67E-58,1.10E-64,-1.49E-20
10.85,-8.38E-45,-9.40E-75,1.93E-43,1.48E-15,5.10E-58,-1.10E-63,-2.22E-20
10.9,-1.18E-44,-2.93E-75,-1.34E-43,1.88E-15,-1.40E-58,-2.23E-63,1.48E-21
10.95,4.20E-44,1.27E-74,-4.76E-43,7.91E-16,-1.51E-57,-2.06E-63,3.28E-20
11,7.54E-44,2.89E-74,-9.04E-44,-1.68E-16,-1.33E-57,3.39E-64,2.71E-20
11.05,-7.14E-44,2.87E-74,9.43E-43,2.13E-17,2.49E-57,4.42E-63,-2.22E-20
11.1,-3.44E-43,-2.57E-75,9.48E-43,6.34E-16,6.29E-57,7.47E-63,-5.76E-20
11.15,-2.70E-43,-5.94E-74,-1.39E-42,3.75E-16,5.30E-58,5.55E-63,-1.96E-20
11.2,5.36E-43,-1.04E-73,-3.54E-42,-8.86E-16,-1.58E-56,-3.60E-63,6.30E-20
11.25,1.35E-42,-7.78E-74,-2.03E-43,-2.07E-15,-1.91E-56,-1.68E-62,8.23E-20
11.3,4.46E-43,5.61E-74,7.99E-42,-2.32E-15,1.94E-56,-2.41E-62,-1.53E-20
11.35,-2.41E-42,2.53E-73,8.71E-42,-1.79E-15,7.09E-56,-1.31E-62,-1.27E-19
11.4,-3.66E-42,3.58E-73,-8.66E-42,-8.10E-16,2.95E-56,2.03E-62,-8.85E-20
11.45,9.92E-43,1.70E-73,-2.77E-41,9.06E-16,-1.48E-55,6.10E-62,9.65E-20
11.5,8.35E-42,-3.81E-73,-9.75E-42,3.49E-15,-2.41E-55,7.39E-62,2.03E-19
11.55,6.11E-42,-1.02E-72,4.82E-41,5.60E-15,1.06E-55,2.32E-62,4.34E-20
11.6,-1.11E-41,-1.12E-72,6.72E-41,5.06E-15,7.26E-55,-9.28E-62,-2.38E-19
11.65,-2.25E-41,-5.80E-74,-3.45E-41,1.36E-15,5.45E-55,-2.11E-61,-2.61E-19
11.7,3.08E-42,1.99E-72,-1.70E-40,-3.08E-15,-1.21E-54,-2.15E-61,9.77E-20
11.75,5.12E-41,3.62E-72,-8.78E-41,-5.04E-15,-2.71E-54,-5.88E-63,4.31E-19
11.8,4.11E-41,2.75E-72,2.68E-40,-4.08E-15,-1.39E-56,3.81E-61,2.33E-19
11.85,-7.39E-41,-1.57E-72,4.30E-40,-2.96E-15,6.70E-54,7.04E-61,-3.77E-19
11.9,-1.65E-40,-7.64E-72,-1.57E-40,-4.02E-15,7.50E-54,5.84E-61,-6.24E-19
11.95,-4.23E-42,-1.13E-71,-1.04E-39,-5.70E-15,-8.13E-54,-2.29E-61,-2.34E-20
12,3.57E-40,-7.59E-72,-6.63E-40,-3.88E-15,-2.74E-53,-1.48E-60,8.02E-19
